,Unnamed: 0,pro_id,activity
929,44,5571896,11823100919
930,45,5571896,11823005582
932,47,5571896,11815156863
933,48,5571896,11815156358
934,49,5571896,11815155934
935,50,5571896,11812656135
936,51,5571896,11807633270
939,54,5571896,11807832602
941,56,5571896,11807520715
942,57,5571896,11807399326
943,58,5571896,11808439333
944,59,5571896,11799523293
945,60,5571896,11801691489
947,62,5571896,11799791296
950,65,5571896,11799350778
951,66,5571896,11799368798
952,67,5571896,11790894424
953,68,5571896,11791742569
955,70,5571896,11790998589
956,71,5571896,11782877886
957,72,5571896,11782974607
960,75,5571896,11782768189
961,76,5571896,11783147538
962,77,5571896,11782967538
963,78,5571896,11887826323
965,80,5571896,11888137921
966,81,5571896,11887824935
967,82,5571896,11879362900
968,83,5571896,11879573525
971,86,5571896,11879366937
972,87,5571896,11880226740
973,88,5571896,11870784335
974,89,5571896,11876007889
977,92,5571896,11871247181
978,93,5571896,11870727272
979,94,5571896,11870903575
981,96,5571896,11863028053
982,97,5571896,11854729776
985,100,5571896,11855394263
986,101,5571896,11855761244
987,102,5571896,11847048538
988,103,5571896,11847178891
989,104,5571896,11847199240
992,107,5571896,11847099556
993,108,5571896,11846974920
994,109,5571896,11852140598
995,110,5571896,11836044545
996,111,5571896,11836048020
997,112,5571896,11836045900
998,113,5571896,11836047285
999,114,5571896,11836068103
1000,115,5571896,11947399247
1001,116,5571896,11945447808
1002,117,5571896,11942500122
1003,118,5571896,11937247863
1004,119,5571896,11937529403
1005,120,5571896,11937381586
1006,121,5571896,11937447819
1007,122,5571896,11937246277
1008,123,5571896,11928041442
1009,124,5571896,11920204490
1011,126,5571896,11920274808
1012,127,5571896,11921264122
1013,128,5571896,11920111853
1014,129,5571896,11920372650
1015,130,5571896,11911715063
1016,131,5571896,11911752775
1017,132,5571896,11911716929
1018,133,5571896,11912333496
1020,135,5571896,11911396715
1022,137,5571896,11902996344
1023,138,5571896,11903512816
1026,141,5571896,11908730214
1027,142,5571896,11903015779
1028,143,5571896,11905007611
1029,144,5571896,11892573743
1030,145,5571896,11892577632
1031,146,5571896,11900552812
1032,0,2413208,11720159055
1033,1,2413208,11705059169
1034,2,2413208,11776211255
1035,3,2413208,11768645018
1036,4,2413208,11758868575
1037,5,2413208,11751170927
1038,6,2413208,11727482294
1039,7,2413208,11831423547
1040,8,2413208,11823143657
1041,9,2413208,11814801810
1042,10,2413208,11807504181
1043,11,2413208,11799356678
1044,12,2413208,11790850645
1045,13,2413208,11782787584
1046,14,2413208,11888010297
1047,15,2413208,11879187591
1048,16,2413208,11870888159
1049,17,2413208,11863044244
1050,18,2413208,11854872880
1051,19,2413208,11846974897
1052,20,2413208,11958471382
1053,21,2413208,11937418935
1054,22,2413208,11933345577
1055,23,2413208,11920207791
1056,24,2413208,11911380196
1057,25,2413208,11902978564
1058,0,2195719,11718162874
1059,1,2195719,11690191923
1060,2,2195719,11679544117
1063,5,2195719,11776640675
1066,8,2195719,11776411982
1068,10,2195719,11776617640
1075,17,2195719,11768687805
1077,19,2195719,11772266246
1080,22,2195719,11769906553
1085,27,2195719,11770092231
1086,28,2195719,11758836374
1087,29,2195719,11758848957
1088,30,2195719,11758377014
1089,31,2195719,11751109851
1090,32,2195719,11751114961
1091,33,2195719,11751064979
1092,34,2195719,11751058807
1095,37,2195719,11831946250
1096,38,2195719,11831485448
1104,46,2195719,11823518382
1106,48,2195719,11823200969
1109,51,2195719,11823291643
1111,53,2195719,11823187991
1116,58,2195719,11815060392
1119,61,2195719,11807742530
1121,63,2195719,11807503716
1124,66,2195719,11807605666
1130,72,2195719,11807412263
1133,75,2195719,11791410053
1138,80,2195719,11791292611
1139,81,2195719,11791477748
1143,85,2195719,11783941220
1145,87,2195719,11782762104
1148,90,2195719,11782984001
1151,93,2195719,11782858879
1158,100,2195719,11887936671
1159,101,2195719,11887912723
1168,110,2195719,11879086120
1169,111,2195719,11879124945
1171,113,2195719,11879381388
1173,115,2195719,11870867161
1176,118,2195719,11870761684
1178,120,2195719,11875560156
1182,124,2195719,11870736705
1187,129,2195719,11863704874
1188,130,2195719,11863103324
1191,133,2195719,11863387891
1194,136,2195719,11863449179
1199,141,2195719,11855923481
1204,146,2195719,11855101629
1205,147,2195719,11854886056
1206,148,2195719,11855055968
1207,149,2195719,11855073796
1209,151,2195719,11847270837
1213,155,2195719,11847680697
1215,157,2195719,11847157773
1216,158,2195719,11847066790
1221,163,2195719,11836221892
1222,164,2195719,11836172363
1223,165,2195719,11844653850
1226,168,2195719,11917208961
1227,169,2195719,11912010101
1230,172,2195719,11911510286
1233,175,2195719,11911546386
1238,180,2195719,11905005789
1239,181,2195719,11903158026
1242,184,2195719,11908166619
1243,185,2195719,11903905730
1248,0,557974,11720517650
1249,1,557974,11711554869
1253,5,557974,11689216152
1254,6,557974,11682080454
1255,7,557974,11680790286
1256,8,557974,11674525231
1257,9,557974,11671573775
1262,14,557974,11776135966
1271,23,557974,11776277498
1282,34,557974,11768746162
1292,44,557974,11768773056
1295,47,557974,11768803648
1307,59,557974,11742534581
1308,60,557974,11742257876
1309,61,557974,11735823089
1310,62,557974,11735613469
1311,63,557974,11726231329
1316,68,557974,11831322218
1328,80,557974,11831589511
1329,81,557974,11831597992
1330,82,557974,11827190968
1332,84,557974,11823030070
1340,92,557974,11823029475
1349,101,557974,11823026313
1353,105,557974,11815271144
1354,106,557974,11815074795
1355,107,557974,11815066584
1356,108,557974,11812707792
1357,109,557974,11807645007
1362,114,557974,11807417044
1366,118,557974,11808033470
1378,130,557974,11807417987
1380,132,557974,11799438439
1388,140,557974,11799348803
1389,141,557974,11799349468
1391,143,557974,11799361304
1403,155,557974,11791102589
1420,172,557974,11791650959
1421,173,557974,11790834137
1424,176,557974,11782679848
1425,177,557974,11782693800
1435,187,557974,11782778717
1446,198,557974,11888042236
1452,204,557974,11888111332
1454,206,557974,11888017883
1461,213,557974,11879555110
1466,218,557974,11879563739
1467,219,557974,11879121763
1469,221,557974,11879126962
1470,222,557974,11879069879
1477,229,557974,11870798856
1489,241,557974,11870804174
1494,246,557974,11870773599
1495,247,557974,11863178342
1499,251,557974,11862973596
1502,254,557974,11863058538
1514,266,557974,11862979805
1528,280,557974,11854869756
1530,282,557974,11855354066
1532,284,557974,11854801381
1533,285,557974,11847043521
1537,289,557974,11846993102
1538,290,557974,11846975858
1542,294,557974,11847004760
1549,301,557974,11847627667
1556,308,557974,11946516365
1557,309,557974,11946506325
1563,315,557974,11937348486
1566,318,557974,11937533899
1571,323,557974,11937355032
1572,324,557974,11928255111
1573,325,557974,11928255729
1574,326,557974,11920328765
1579,331,557974,11920092940
1581,333,557974,11920374821
1586,338,557974,11911464041
1592,344,557974,11911416724
1597,349,557974,11911341292
1599,351,557974,11911592835
1603,355,557974,11911410154
1604,356,557974,11911317692
1608,360,557974,11902929658
1610,362,557974,11902915521
1612,364,557974,11902993870
1614,366,557974,11903050328
1616,368,557974,11908247487
1626,0,2195067,11720878014
1627,1,2195067,11710462977
1628,2,2195067,11704952485
1629,3,2195067,11696942637
1630,4,2195067,11688276460
1635,9,2195067,11776399430
1636,10,2195067,11776205064
1647,21,2195067,11776664153
1654,28,2195067,11768960659
1656,30,2195067,11768628268
1668,42,2195067,11768925568
1677,51,2195067,11760082457
1678,52,2195067,11734740270
1686,60,2195067,11831371577
1690,64,2195067,11831475762
1693,67,2195067,11831722027
1710,84,2195067,11823360631
1714,88,2195067,11823268659
1719,93,2195067,11814920739
1730,104,2195067,11807470501
1743,117,2195067,11799405540
1748,122,2195067,11800122544
1755,129,2195067,11799562066
1768,142,2195067,11790767386
1774,148,2195067,11790936038
1777,151,2195067,11783792571
1780,154,2195067,11782904127
1782,156,2195067,11888100247
1783,157,2195067,11887777427
1785,159,2195067,11889631512
1786,160,2195067,11879024533
1795,169,2195067,11879391486
1796,170,2195067,11879153010
1803,177,2195067,11871007647
1809,183,2195067,11870724741
1812,186,2195067,11870964217
1817,191,2195067,11871170662
1824,198,2195067,11863460834
1827,201,2195067,11863127933
1829,203,2195067,11863014556
1835,209,2195067,11863073688
1837,211,2195067,11854842899
1840,214,2195067,11854852475
1841,215,2195067,11855118000
1844,218,2195067,11854848357
1851,225,2195067,11849443354
1855,229,2195067,11847095184
1859,233,2195067,11847686717
1863,237,2195067,11837144335
1867,241,2195067,11945683254
1870,244,2195067,11937313674
1871,245,2195067,11937738799
1876,250,2195067,11928340971
1877,251,2195067,11920119237
1881,255,2195067,11920129628
1884,258,2195067,11922158591
1885,259,2195067,11920445090
1888,262,2195067,11920178689
1891,265,2195067,11920911167
1898,272,2195067,11911839236
1904,278,2195067,11911393403
1913,287,2195067,11903269789
1919,293,2195067,11904176255
1920,294,2195067,11903142889
1926,300,2195067,11900470485
1930,0,601836,11720549473
1931,1,601836,11711552438
1932,2,601836,11704659182
1933,3,601836,11689715313
1934,4,601836,11680272508
1935,5,601836,11672429997
1936,6,601836,11776296152
1946,16,601836,11776615768
1951,21,601836,11776212754
1956,26,601836,11768536329
1966,36,601836,11768529640
1970,40,601836,11768579516
1975,45,601836,11768770446
1976,46,601836,11758493828
1977,47,601836,11758530433
1978,48,601836,11758474814
1979,49,601836,11758468410
1980,50,601836,11758466455
1981,51,601836,11750852605
1982,52,601836,11750837490
1983,53,601836,11750825416
1984,54,601836,11750831698
1985,55,601836,11750841479
1986,56,601836,11750825399
1987,57,601836,11744304541
1988,58,601836,11744465144
1989,59,601836,11744230908
1990,60,601836,11744240873
1991,61,601836,11744246668
1992,62,601836,11744264384
1993,63,601836,11734001805
1994,64,601836,11726245910
1995,65,601836,11831403867
1999,69,601836,11831877624
2000,70,601836,11823062913
2007,77,601836,11823102132
2010,80,601836,11823345597
2020,90,601836,11815007794
2021,91,601836,11807591602
2030,100,601836,11808878702
2033,103,601836,11807415733
2040,110,601836,11807709698
2042,112,601836,11799447058
2054,124,601836,11799359234
2057,127,601836,11799454859
2063,133,601836,11800824933
2065,135,601836,11791094905
2067,137,601836,11791053212
2068,138,601836,11790871246
2070,140,601836,11782695341
2075,145,601836,11782716620
2082,152,601836,11782995447
2083,153,601836,11782704724
2089,159,601836,11784054301
2092,162,601836,11888051424
2093,163,601836,11888473406
2094,164,601836,11888070100
2095,165,601836,11888227642
2096,166,601836,11888654604
2097,167,601836,11879407750
2104,174,601836,11879455515
2105,175,601836,11879316011
2109,179,601836,11870867293
2115,185,601836,11870910798
2118,188,601836,11871243667
2130,200,601836,11870928054
2132,202,601836,11862956428
2139,209,601836,11863128087
2140,210,601836,11863000844
2153,223,601836,11863243427
2154,224,601836,11855220316
2161,231,601836,11854824377
2166,236,601836,11855243292
2170,240,601836,11854862922
2172,242,601836,11846978028
2176,246,601836,11846974312
2177,247,601836,11847371721
2190,260,601836,11847041366
2192,262,601836,11836322653
2193,263,601836,11837653850
2194,264,601836,11836234852
2195,265,601836,11836471551
2196,266,601836,11836246545
2197,267,601836,11836780608
2198,268,601836,11937349549
2200,270,601836,11928342976
2207,277,601836,11929598006
2209,279,601836,11920182477
2215,285,601836,11920277334
2216,286,601836,11920094686
2221,291,601836,11920170180
2222,292,601836,11920139908
2224,294,601836,11911424036
2230,300,601836,11911534376
2231,301,601836,11911712445
2241,311,601836,11911385255
2243,313,601836,11902981606
2247,317,601836,11903304660
2251,321,601836,11902942719
2259,329,601836,11903121497
2261,331,601836,11892812951
2262,0,29028250,11721117022
2263,0,5495962,11719445763
2264,1,5495962,11712031427
2265,2,5495962,11703080661
2266,3,5495962,11697111369
2267,4,5495962,11696625465
2268,5,5495962,11689425307
2269,6,5495962,11688602178
2270,7,5495962,11681610338
2271,8,5495962,11681497263
2272,9,5495962,11681193007
2273,10,5495962,11674961740
2285,22,5495962,11768652317
2291,28,5495962,11753556339
2304,41,5495962,11733875832
2305,42,5495962,11726905680
2306,43,5495962,11831652517
2308,45,5495962,11831485060
2309,46,5495962,11831369613
2310,47,5495962,11831387539
2317,54,5495962,11814784054
2318,55,5495962,11814780177
2319,56,5495962,11814769315
2320,57,5495962,11813081163
2335,72,5495962,11790984248
2337,74,5495962,11790977833
2347,84,5495962,11887972655
2351,88,5495962,11879517131
2352,89,5495962,11879151358
2361,98,5495962,11879414255
2369,106,5495962,11854984503
2382,119,5495962,11946376451
2383,120,5495962,11945770459
2384,121,5495962,11937545436
2385,122,5495962,11928289008
2386,123,5495962,11928112098
2387,124,5495962,11928213449
2394,131,5495962,11920232225
2402,139,5495962,11911533690
2403,140,5495962,11911489280
2411,148,5495962,11892872897
2412,149,5495962,11892800529
2413,150,5495962,11892819234
2414,151,5495962,11892861943
2415,152,5495962,11892870034
2416,0,4049155,11698243585
2417,1,4049155,11688990857
2418,2,4049155,11673374278
2425,9,4049155,11776567800
2428,12,4049155,11776540584
2435,19,4049155,11776675884
2437,21,4049155,11776289472
2462,46,4049155,11768721507
2464,48,4049155,11768765792
2466,50,4049155,11769064136
2477,61,4049155,11758926963
2479,63,4049155,11758856789
2481,65,4049155,11750804185
2484,68,4049155,11745630846
2493,77,4049155,11831375644
2497,81,4049155,11831410218
2502,86,4049155,11831612042
2503,87,4049155,11831627945
2519,103,4049155,11823034611
2522,106,4049155,11823057220
2526,110,4049155,11823285400
2535,119,4049155,11823014380
2542,126,4049155,11812914576
2550,134,4049155,11807380863
2553,137,4049155,11807436678
2559,143,4049155,11808159364
2561,145,4049155,11807457107
2585,169,4049155,11799600214
2590,174,4049155,11799363708
2594,178,4049155,11799375129
2596,180,4049155,11799541385
2614,198,4049155,11790896211
2635,219,4049155,11782822381
2636,220,4049155,11782748854
2643,227,4049155,11782805874
2645,229,4049155,11782703444
2647,231,4049155,11782745803
2650,234,4049155,11888294302
2651,235,4049155,11887831110
2657,241,4049155,11879183520
2677,261,4049155,11870873331
2683,267,4049155,11870709605
2686,270,4049155,11872215239
2689,273,4049155,11870788791
2690,274,4049155,11870796121
2705,289,4049155,11863381956
2709,293,4049155,11862987472
2711,295,4049155,11862964166
2715,299,4049155,11862965858
2732,316,4049155,11855228405
2733,317,4049155,11855072512
2734,318,4049155,11854904104
2737,321,4049155,11854874333
2741,325,4049155,11855127439
2759,343,4049155,11846993796
2764,348,4049155,11846961951
2765,349,4049155,11847271144
2770,354,4049155,11846981653
2772,356,4049155,11846989012
2779,363,4049155,11957795521
2790,374,4049155,11937465823
2793,377,4049155,11937243044
2806,390,4049155,11920535539
2811,395,4049155,11920246226
2812,396,4049155,11920132242
2814,398,4049155,11920080365
2828,412,4049155,11911399775
2831,415,4049155,11920704089
2840,424,4049155,11911403477
2858,442,4049155,11903114458
2860,444,4049155,11902880678
2864,448,4049155,11902895524
2874,458,4049155,11892866666
2877,0,722861,11718637203
2878,1,722861,11718838565
2879,2,722861,11718436426
2880,3,722861,11719541927
2881,4,722861,11711326505
2882,5,722861,11703598535
2883,6,722861,11695738857
2884,7,722861,11695797910
2885,8,722861,11695201571
2886,9,722861,11680606460
2887,10,722861,11672135789
2892,15,722861,11776219871
2896,19,722861,11776211949
2907,30,722861,11776367303
2919,42,722861,11776286520
2920,43,722861,11780433583
2928,51,722861,11768744602
2935,58,722861,11768645313
2937,60,722861,11768872919
2954,77,722861,11769140726
2957,80,722861,11768760035
2959,82,722861,11772564052
2969,92,722861,11750878245
2970,93,722861,11734813538
2971,94,722861,11734256728
2972,95,722861,11734382755
2973,96,722861,11725801973
2982,105,722861,11831503660
2994,117,722861,11831684871
3004,127,722861,11831660344
3007,130,722861,11823034242
3009,132,722861,11823361984
3016,139,722861,11823010510
3021,144,722861,11823456634
3030,153,722861,11823041910
3045,168,722861,11823133931
3047,170,722861,11823271283
3049,172,722861,11814938915
3050,173,722861,11814942026
3051,174,722861,11814941937
3054,177,722861,11807419435
3056,179,722861,11813063138
3065,188,722861,11807392767
3075,198,722861,11807701549
3078,201,722861,11807701806
3089,212,722861,11807956581
3090,213,722861,11807379849
3097,220,722861,11799357451
3099,222,722861,11799395037
3101,224,722861,11799939926
3114,237,722861,11799337038
3119,242,722861,11799459469
3130,253,722861,11799399596
3137,260,722861,11799982955
3140,263,722861,11790870180
3142,265,722861,11790990183
3143,266,722861,11790844333
3146,269,722861,11790984604
3147,270,722861,11782743903
3151,274,722861,11782714574
3152,275,722861,11782702159
3157,280,722861,11782773672
3163,286,722861,11782688732
3165,288,722861,11782674300
3170,293,722861,11782701011
3172,295,722861,11783188330
3175,298,722861,11782751445
3177,300,722861,11782706956
3182,305,722861,11782709173
3183,306,722861,11782709108
3187,310,722861,11782917430
3190,313,722861,11888040381
3191,314,722861,11888240965
3192,315,722861,11888056959
3199,322,722861,11888308655
3202,325,722861,11888079816
3210,333,722861,11888040275
3214,337,722861,11879410543
3224,347,722861,11879351588
3227,350,722861,11941002592
3228,351,722861,11879429516
3231,354,722861,11878999680
3239,362,722861,11870843004
3241,364,722861,11871030771
3253,376,722861,11871018326
3266,389,722861,11872386494
3268,391,722861,11870776721
3280,403,722861,11871145861
3284,407,722861,11863024468
3286,409,722861,11863163039
3292,415,722861,11896534239
3293,416,722861,11863004614
3298,421,722861,11863139501
3310,433,722861,11863008579
3320,443,722861,11863095223
3322,445,722861,11862975886
3326,449,722861,11854864775
3327,450,722861,11855228478
3342,465,722861,11854776756
3344,467,722861,11855154939
3345,468,722861,11855052204
3349,472,722861,11854872034
3355,478,722861,11854924238
3359,482,722861,11847194072
3361,484,722861,11846984054
3365,488,722861,11847050498
3366,489,722861,11847007799
3367,490,722861,11847024989
3371,494,722861,11847001766
3377,500,722861,11847048229
3378,501,722861,11847288041
3386,509,722861,11846996792
3393,516,722861,11847060841
3396,519,722861,11847005260
3405,528,722861,11836667276
3406,529,722861,11992534208
3407,530,722861,11944871208
3410,533,722861,11937402054
3411,534,722861,11939056080
3414,537,722861,11937346487
3422,545,722861,11937365084
3424,547,722861,11937381195
3425,548,722861,11937740755
3426,549,722861,11937367479
3427,550,722861,11928349900
3428,551,722861,11928350583
3430,553,722861,11928193659
3431,554,722861,11928183214
3432,555,722861,11928357670
3433,556,722861,11930164386
3434,557,722861,11930167718
3435,558,722861,11928321209
3439,562,722861,11920343258
3445,568,722861,11920109867
3453,576,722861,11920172398
3456,579,722861,11920105292
3458,581,722861,11920294818
3461,584,722861,11920117460
3466,589,722861,11911396189
3468,591,722861,11911585033
3471,594,722861,11911561934
3473,596,722861,11911433741
3474,597,722861,11911302991
3484,607,722861,11911891829
3487,610,722861,11911315677
3499,622,722861,11911683900
3501,624,722861,11911308180
3503,626,722861,11902913130
3505,628,722861,11902899705
3509,632,722861,11902979155
3514,637,722861,11903164172
3518,641,722861,11903115761
3524,647,722861,11903877707
3528,651,722861,11902946851
3533,656,722861,11902911659
3538,661,722861,11902897084
3542,665,722861,11901654919
3546,669,722861,11901498915
3547,0,5060232,11720224981
3548,1,5060232,11712179675
3549,2,5060232,11705541708
3550,3,5060232,11698057781
3551,4,5060232,11689593364
3552,5,5060232,11687573518
3553,6,5060232,11776109819
3558,11,5060232,11776416116
3559,12,5060232,11772766637
3564,17,5060232,11768814287
3565,18,5060232,11758566518
3566,19,5060232,11758639927
3567,20,5060232,11758587478
3568,21,5060232,11751092154
3569,22,5060232,11750828576
3570,23,5060232,11750810237
3571,24,5060232,11750975269
3572,25,5060232,11742511270
3573,26,5060232,11742353430
3574,27,5060232,11726986002
3575,28,5060232,11831324791
3576,29,5060232,11831400934
3580,33,5060232,11823024085
3582,35,5060232,11823168383
3586,39,5060232,11815062678
3587,40,5060232,11814659510
3588,41,5060232,11812632439
3589,42,5060232,11807402413
3594,47,5060232,11799367282
3598,51,5060232,11799492133
3600,53,5060232,11790767158
3604,57,5060232,11801649895
3605,58,5060232,11782693346
3609,62,5060232,11782863215
3610,63,5060232,11892049134
3613,66,5060232,11878890701
3616,69,5060232,11870730342
3621,74,5060232,11870798795
3622,75,5060232,11869027073
3623,76,5060232,11862964503
3628,81,5060232,11855156180
3631,84,5060232,11854914306
3633,86,5060232,11855049733
3634,87,5060232,11846981095
3636,89,5060232,11847229879
3638,91,5060232,11847202393
3640,93,5060232,11836410419
3641,94,5060232,11836508666
3642,95,5060232,11836588821
3643,96,5060232,11945409567
3644,97,5060232,11945410066
3645,98,5060232,11945411686
3646,99,5060232,11927966003
3647,100,5060232,11920090193
3650,103,5060232,11920079289
3651,104,5060232,11911311404
3655,108,5060232,11911486300
3656,109,5060232,11902928477
3658,111,5060232,11903083426
3661,114,5060232,11892787511
3662,115,5060232,11892501190
3663,0,2192184,11718735161
3664,1,2192184,11712786139
3665,2,2192184,11698144077
3666,3,2192184,11697624972
3667,4,2192184,11695617241
3668,5,2192184,11687787036
3669,6,2192184,11682320352
3670,7,2192184,11673017014
3705,42,2192184,11758749151
3706,43,2192184,11753031914
3707,44,2192184,11727100365
3708,45,2192184,11831432201
3716,53,2192184,11831409390
3736,73,2192184,11814859439
3737,74,2192184,11814859408
3738,75,2192184,11812808982
3796,133,2192184,11888274395
3797,134,2192184,11888284027
3798,135,2192184,11888180488
3799,136,2192184,11941002558
3800,137,2192184,11888083692
3801,138,2192184,11888165139
3802,139,2192184,11888008411
3803,140,2192184,11888180030
3804,141,2192184,11879319221
3807,144,2192184,11872382226
3846,183,2192184,11854757702
3850,187,2192184,11854822827
3872,209,2192184,11836486239
3875,212,2192184,11836418144
3876,213,2192184,11836414724
3878,215,2192184,11946228196
3879,216,2192184,11946227997
3880,217,2192184,11946228223
3882,219,2192184,11937305686
3883,220,2192184,11937286913
3884,221,2192184,11937314049
3887,224,2192184,11928177795
3894,231,2192184,11920028143
3896,233,2192184,11920194097
3897,234,2192184,11920150721
3914,251,2192184,11911292894
3931,268,2192184,11892776381
3932,269,2192184,11892774167
3934,271,2192184,11892777823
3936,0,1808024,11712514874
3937,1,1808024,11704882306
3938,2,1808024,11697233728
3939,3,1808024,11688206076
3940,4,1808024,11681260189
3978,42,1808024,11758723431
3979,43,1808024,11758851976
3980,44,1808024,11754075763
3981,45,1808024,11750766128
3982,46,1808024,11750732604
3983,47,1808024,11743525073
3984,48,1808024,11743997887
3985,49,1808024,11736142250
3986,50,1808024,11726169734
4023,87,1808024,11815249336
4024,88,1808024,11814696574
4025,89,1808024,11814335131
4026,90,1808024,11814335549
4166,230,1808024,11862958829
4207,271,1808024,11836545843
4208,272,1808024,11836525799
4209,273,1808024,11958251133
4210,274,1808024,11942113127
4215,279,1808024,11937489680
4233,297,1808024,11928091050
4278,342,1808024,11892721106
4279,343,1808024,11892723605
4280,0,7310716,11719204294
4281,1,7310716,11712509502
4282,2,7310716,11704510397
4283,3,7310716,11702559875
4284,4,7310716,11693092352
4285,5,7310716,11719804510
4286,6,7310716,11684434470
4287,7,7310716,11680952120
4288,8,7310716,11776979533
4292,12,7310716,11769015779
4296,16,7310716,11758715897
4297,17,7310716,11759204244
4298,18,7310716,11759193705
4299,19,7310716,11735848851
4300,20,7310716,11733761752
4301,21,7310716,11831441804
4305,25,7310716,11823221968
4306,26,7310716,11815321118
4307,27,7310716,11815317467
4308,28,7310716,11812753498
4309,29,7310716,11823091610
4313,33,7310716,11799720942
4317,37,7310716,11792003702
4321,41,7310716,11785020791
4325,45,7310716,11887803051
4329,49,7310716,11879528351
4333,53,7310716,11870827773
4337,57,7310716,11864494718
4341,61,7310716,11855110584
4344,64,7310716,11847342915
4348,68,7310716,11844194833
4349,69,7310716,11946231314
4350,70,7310716,11958133230
4351,71,7310716,11946223188
4352,72,7310716,11937469584
4355,75,7310716,11928215400
4359,79,7310716,11920197215
4363,83,7310716,11911768685
4367,87,7310716,11903507064
4371,91,7310716,11892709164
4372,0,18340568,11719525491
4373,1,18340568,11712716395
4374,2,18340568,11704276879
4375,3,18340568,11689163434
4376,4,18340568,11680517972
4377,5,18340568,11672338918
4378,6,18340568,11776089438
4386,14,18340568,11768694133
4391,19,18340568,11768921970
4394,22,18340568,11758897534
4395,23,18340568,11758824282
4396,24,18340568,11750932165
4397,25,18340568,11750833816
4398,26,18340568,11750449231
4399,27,18340568,11746783564
4400,28,18340568,11743308074
4401,29,18340568,11727184377
4402,30,18340568,11831658694
4406,34,18340568,11831402271
4407,35,18340568,11823343824
4416,44,18340568,11814941608
4417,45,18340568,11812719839
4418,46,18340568,11812883081
4419,47,18340568,11807372511
4428,56,18340568,11807467613
4429,57,18340568,11807371513
4430,58,18340568,11799495375
4431,59,18340568,11799498428
4440,68,18340568,11791272959
4444,72,18340568,11782969071
4452,80,18340568,11782942332
4453,81,18340568,11888160138
4454,82,18340568,11878991451
4455,83,18340568,11870948032
4456,84,18340568,11870948826
4465,93,18340568,11863070355
4472,100,18340568,11862962320
4473,101,18340568,11854840573
4480,108,18340568,11847185568
4486,114,18340568,11846986550
4488,116,18340568,11836001103
4489,117,18340568,11835967016
4490,118,18340568,11835965685
4491,119,18340568,11837047697
4492,120,18340568,11835965057
4493,121,18340568,11946043211
4494,122,18340568,11942650176
4495,123,18340568,11942516707
4496,124,18340568,11937389761
4500,128,18340568,11928397474
4501,129,18340568,11920083688
4502,130,18340568,11911467951
4510,138,18340568,11902901726
4515,143,18340568,11903344106
4517,145,18340568,11892254005
4518,146,18340568,11892396538
4519,147,18340568,11892407408
4520,0,1905161,11719152627
4521,1,1905161,11719183665
4522,2,1905161,11716914340
4523,3,1905161,11716958281
4524,4,1905161,11716957985
4525,5,1905161,11717006319
4526,6,1905161,11709580383
4527,7,1905161,11704815183
4528,8,1905161,11702808663
4529,9,1905161,11697410643
4530,10,1905161,11695262077
4531,11,1905161,11689624964
4532,12,1905161,11687267230
4533,13,1905161,11682322176
4534,14,1905161,11678904972
4535,15,1905161,11673316202
4536,16,1905161,11671117112
4564,44,1905161,11754344196
4568,48,1905161,11742548200
4569,49,1905161,11742616043
4570,50,1905161,11734967710
4571,51,1905161,11725803846
4596,76,1905161,11814694164
4597,77,1905161,11814694242
4598,78,1905161,11814164551
4599,79,1905161,11807462509
4633,113,1905161,11788931698
4656,136,1905161,11870863686
4688,168,1905161,11847031100
4700,180,1905161,11836545276
4702,182,1905161,11951845813
4703,183,1905161,11944712669
4711,191,1905161,11928201842
4714,194,1905161,11917844308
4747,8,1754389,11758752839
4750,11,1754389,11814920918
4751,12,1754389,11812810454
4763,24,1754389,11879246212
4769,30,1754389,11863178455
4774,0,1557033,11719056437
4775,1,1557033,11712215931
4776,2,1557033,11706157793
4777,3,1557033,11697250676
4778,4,1557033,11696671988
4779,5,1557033,11690219041
4780,6,1557033,11687814965
4781,7,1557033,11681467922
4782,8,1557033,11680919235
4783,9,1557033,11672899529
4833,59,1557033,11768768460
4839,65,1557033,11757869770
4844,70,1557033,11750132278
4845,71,1557033,11735854874
4846,72,1557033,11733653413
4891,117,1557033,11814696408
4995,221,1557033,11888026231
5062,288,1557033,11862991229
5120,346,1557033,11844442093
5121,347,1557033,11836820158
5122,348,1557033,11945227234
5123,349,1557033,11944652791
5124,350,1557033,11937440281
5126,352,1557033,11928121935
5173,399,1557033,11902972994
5192,418,1557033,11893000179
5193,0,1903938,11722190670
5194,1,1903938,11720744800
5195,2,1903938,11722434021
5196,3,1903938,11720791272
5197,4,1903938,11726525394
5198,5,1903938,11721019166
5199,6,1903938,11757869312
5200,7,1903938,11721061517
5201,8,1903938,11720392927
5202,9,1903938,11720910806
5203,10,1903938,11721165657
5204,11,1903938,11721095330
5205,12,1903938,11721444487
5206,13,1903938,11721818053
5207,14,1903938,11721660838
5208,15,1903938,11710569904
5209,16,1903938,11705571110
5210,17,1903938,11705652674
5211,18,1903938,11699543781
5212,19,1903938,11689225600
5213,20,1903938,11680115112
5218,25,1903938,11776418318
5233,40,1903938,11768769715
5247,54,1903938,11765339358
5248,55,1903938,11758910935
5249,56,1903938,11758873706
5250,57,1903938,11758870037
5251,58,1903938,11754104730
5252,59,1903938,11751201102
5253,60,1903938,11751182737
5254,61,1903938,11735613847
5290,97,1903938,11817033820
